best_metric,data_fraction,final_metric,head_lr,method,method_group,metric_name,module_lr,num_epochs_recorded,output_dir,rank,results_path,run_id,seed,task
0.5523465703971119,1.0,0.5270758122743683,0.003,kasa,kasa_noaux,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-3_s123/results.json,rte_lr3e-3_s123,123,rte
0.5270758122743683,1.0,0.5270758122743683,0.003,kasa,kasa_noaux,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-3_s42/results.json,rte_lr3e-3_s42,42,rte
0.7509025270758123,1.0,0.7472924187725631,0.0003,kasa,kasa_noaux,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-4_s0/results.json,rte_lr3e-4_s0,0,rte
0.7617328519855595,1.0,0.7617328519855595,0.0003,kasa,kasa_noaux,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-4_s123/results.json,rte_lr3e-4_s123,123,rte
0.7906137184115524,1.0,0.7833935018050542,0.0003,kasa,kasa_noaux,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/rte_lr3e-4_s42/results.json,rte_lr3e-4_s42,42,rte
0.9529816513761468,1.0,0.948394495412844,0.001,kasa,kasa_noaux,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-3_s0/results.json,sst2_lr1e-3_s0,0,sst2
0.9529816513761468,1.0,0.9506880733944955,0.001,kasa,kasa_noaux,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-3_s123/results.json,sst2_lr1e-3_s123,123,sst2
0.9438073394495413,1.0,0.9346330275229358,0.001,kasa,kasa_noaux,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-3_s42/results.json,sst2_lr1e-3_s42,42,sst2
0.9461009174311926,1.0,0.9461009174311926,0.0001,kasa,kasa_noaux,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-4_s0/results.json,sst2_lr1e-4_s0,0,sst2
0.944954128440367,1.0,0.9415137614678899,0.0001,kasa,kasa_noaux,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-4_s123/results.json,sst2_lr1e-4_s123,123,sst2
0.9415137614678899,1.0,0.9380733944954128,0.0001,kasa,kasa_noaux,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr1e-4_s42/results.json,sst2_lr1e-4_s42,42,sst2
0.9438073394495413,1.0,0.9426605504587156,0.003,kasa,kasa_noaux,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-3_s0/results.json,sst2_lr3e-3_s0,0,sst2
0.9392201834862385,1.0,0.9346330275229358,0.003,kasa,kasa_noaux,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-3_s123/results.json,sst2_lr3e-3_s123,123,sst2
0.9415137614678899,1.0,0.9346330275229358,0.003,kasa,kasa_noaux,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-3_s42/results.json,sst2_lr3e-3_s42,42,sst2
0.9461009174311926,1.0,0.9403669724770642,0.0003,kasa,kasa_noaux,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-4_s0/results.json,sst2_lr3e-4_s0,0,sst2
0.9472477064220184,1.0,0.944954128440367,0.0003,kasa,kasa_noaux,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-4_s123/results.json,sst2_lr3e-4_s123,123,sst2
0.9426605504587156,1.0,0.9392201834862385,0.0003,kasa,kasa_noaux,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/sst2_lr3e-4_s42/results.json,sst2_lr3e-4_s42,42,sst2
0.623185623360598,1.0,0.6034053904179437,0.001,True,lora,matthews_correlation,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-3_s0/results.json,cola_lr1e-3_s0,0,cola
0.6430953658298718,1.0,0.638125196797487,0.001,True,lora,matthews_correlation,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-3_s123/results.json,cola_lr1e-3_s123,123,cola
0.6306906620617413,1.0,0.6181875257246454,0.001,True,lora,matthews_correlation,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-3_s42/results.json,cola_lr1e-3_s42,42,cola
0.5855108661181546,1.0,0.5803487303998695,0.0001,True,lora,matthews_correlation,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-4_s0/results.json,cola_lr1e-4_s0,0,cola
0.5931314229261737,1.0,0.5804732682978748,0.0001,True,lora,matthews_correlation,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-4_s123/results.json,cola_lr1e-4_s123,123,cola
0.5905946226995304,1.0,0.5804132033917235,0.0001,True,lora,matthews_correlation,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr1e-4_s42/results.json,cola_lr1e-4_s42,42,cola
0.3431008904390327,1.0,0.0,0.003,True,lora,matthews_correlation,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-3_s0/results.json,cola_lr3e-3_s0,0,cola
0.3350034002237105,1.0,0.0,0.003,True,lora,matthews_correlation,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-3_s123/results.json,cola_lr3e-3_s123,123,cola
0.0,1.0,0.0,0.003,True,lora,matthews_correlation,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-3_s42/results.json,cola_lr3e-3_s42,42,cola
0.6034053904179437,1.0,0.6006707792285204,0.0003,True,lora,matthews_correlation,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-4_s0/results.json,cola_lr3e-4_s0,0,cola
0.6357169183711694,1.0,0.6209103735772308,0.0003,True,lora,matthews_correlation,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-4_s123/results.json,cola_lr3e-4_s123,123,cola
0.6281597157868146,1.0,0.6082315244746964,0.0003,True,lora,matthews_correlation,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/cola_lr3e-4_s42/results.json,cola_lr3e-4_s42,42,cola
0.9093137254901961,1.0,0.9019607843137255,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-3_s0/results.json,mrpc_lr1e-3_s0,0,mrpc
0.8970588235294118,1.0,0.8848039215686274,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-3_s123/results.json,mrpc_lr1e-3_s123,123,mrpc
0.8848039215686274,1.0,0.8774509803921569,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-3_s42/results.json,mrpc_lr1e-3_s42,42,mrpc
0.8799019607843137,1.0,0.8676470588235294,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-4_s0/results.json,mrpc_lr1e-4_s0,0,mrpc
0.8774509803921569,1.0,0.8774509803921569,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-4_s123/results.json,mrpc_lr1e-4_s123,123,mrpc
0.8799019607843137,1.0,0.8774509803921569,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr1e-4_s42/results.json,mrpc_lr1e-4_s42,42,mrpc
0.8088235294117647,1.0,0.6838235294117647,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-3_s0/results.json,mrpc_lr3e-3_s0,0,mrpc
0.8112745098039216,1.0,0.6838235294117647,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-3_s123/results.json,mrpc_lr3e-3_s123,123,mrpc
0.8235294117647058,1.0,0.6838235294117647,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-3_s42/results.json,mrpc_lr3e-3_s42,42,mrpc
0.8897058823529411,1.0,0.8799019607843137,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-4_s0/results.json,mrpc_lr3e-4_s0,0,mrpc
0.8946078431372549,1.0,0.8946078431372549,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-4_s123/results.json,mrpc_lr3e-4_s123,123,mrpc
0.9019607843137255,1.0,0.8970588235294118,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/mrpc_lr3e-4_s42/results.json,mrpc_lr3e-4_s42,42,mrpc
0.776173285198556,1.0,0.7617328519855595,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-3_s0/results.json,rte_lr1e-3_s0,0,rte
0.7689530685920578,1.0,0.7509025270758123,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-3_s123/results.json,rte_lr1e-3_s123,123,rte
0.7833935018050542,1.0,0.7653429602888087,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-3_s42/results.json,rte_lr1e-3_s42,42,rte
0.7436823104693141,1.0,0.7328519855595668,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-4_s0/results.json,rte_lr1e-4_s0,0,rte
0.7436823104693141,1.0,0.7364620938628159,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-4_s123/results.json,rte_lr1e-4_s123,123,rte
0.7364620938628159,1.0,0.7364620938628159,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr1e-4_s42/results.json,rte_lr1e-4_s42,42,rte
0.5270758122743683,1.0,0.4729241877256318,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-3_s0/results.json,rte_lr3e-3_s0,0,rte
0.5270758122743683,1.0,0.4729241877256318,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-3_s123/results.json,rte_lr3e-3_s123,123,rte
0.5270758122743683,1.0,0.5270758122743683,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-3_s42/results.json,rte_lr3e-3_s42,42,rte
0.7653429602888087,1.0,0.7509025270758123,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-4_s0/results.json,rte_lr3e-4_s0,0,rte
0.7617328519855595,1.0,0.7509025270758123,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-4_s123/results.json,rte_lr3e-4_s123,123,rte
0.7689530685920578,1.0,0.7509025270758123,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/rte_lr3e-4_s42/results.json,rte_lr3e-4_s42,42,rte
0.9392201834862385,1.0,0.9357798165137615,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-3_s0/results.json,sst2_lr1e-3_s0,0,sst2
0.944954128440367,1.0,0.9438073394495413,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-3_s123/results.json,sst2_lr1e-3_s123,123,sst2
0.948394495412844,1.0,0.9415137614678899,0.001,True,lora,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-3_s42/results.json,sst2_lr1e-3_s42,42,sst2
0.9461009174311926,1.0,0.9461009174311926,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-4_s0/results.json,sst2_lr1e-4_s0,0,sst2
0.9392201834862385,1.0,0.9369266055045872,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-4_s123/results.json,sst2_lr1e-4_s123,123,sst2
0.9403669724770642,1.0,0.9334862385321101,0.0001,True,lora,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr1e-4_s42/results.json,sst2_lr1e-4_s42,42,sst2
0.5091743119266054,1.0,0.5091743119266054,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-3_s0/results.json,sst2_lr3e-3_s0,0,sst2
0.5091743119266054,1.0,0.5091743119266054,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-3_s123/results.json,sst2_lr3e-3_s123,123,sst2
0.5091743119266054,1.0,0.5091743119266054,0.003,True,lora,accuracy,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-3_s42/results.json,sst2_lr3e-3_s42,42,sst2
0.9461009174311926,1.0,0.9392201834862385,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-4_s0/results.json,sst2_lr3e-4_s0,0,sst2
0.9438073394495413,1.0,0.9403669724770642,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-4_s123/results.json,sst2_lr3e-4_s123,123,sst2
0.9438073394495413,1.0,0.9426605504587156,0.0003,True,lora,accuracy,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora/sst2_lr3e-4_s42/results.json,sst2_lr3e-4_s42,42,sst2
0.6282910036185689,1.0,0.6182318665058879,0.001,lora_diag,lora_diag,matthews_correlation,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-3_s0/results.json,cola_lr1e-3_s0,0,cola
0.6236307572313473,1.0,0.6031431608368663,0.001,lora_diag,lora_diag,matthews_correlation,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-3_s123/results.json,cola_lr1e-3_s123,123,cola
0.6282530013172366,1.0,0.6282530013172366,0.001,lora_diag,lora_diag,matthews_correlation,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-3_s42/results.json,cola_lr1e-3_s42,42,cola
0.5847123133152046,1.0,0.5782027446370238,0.0001,lora_diag,lora_diag,matthews_correlation,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-4_s0/results.json,cola_lr1e-4_s0,0,cola
0.5858661515147512,1.0,0.570240121346637,0.0001,lora_diag,lora_diag,matthews_correlation,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-4_s123/results.json,cola_lr1e-4_s123,123,cola
0.5780903072486336,1.0,0.5753011877541249,0.0001,lora_diag,lora_diag,matthews_correlation,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr1e-4_s42/results.json,cola_lr1e-4_s42,42,cola
0.24882114540529945,1.0,0.0,0.003,lora_diag,lora_diag,matthews_correlation,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-3_s0/results.json,cola_lr3e-3_s0,0,cola
0.0,1.0,0.0,0.003,lora_diag,lora_diag,matthews_correlation,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-3_s123/results.json,cola_lr3e-3_s123,123,cola
0.0,1.0,0.0,0.003,lora_diag,lora_diag,matthews_correlation,0.003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-3_s42/results.json,cola_lr3e-3_s42,42,cola
0.6006627834400852,1.0,0.5650871771295588,0.0003,lora_diag,lora_diag,matthews_correlation,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-4_s0/results.json,cola_lr3e-4_s0,0,cola
0.6467651157966614,1.0,0.6107029287090541,0.0003,lora_diag,lora_diag,matthews_correlation,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-4_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-4_s123/results.json,cola_lr3e-4_s123,123,cola
0.6109671005868332,1.0,0.6107363335829461,0.0003,lora_diag,lora_diag,matthews_correlation,0.0003,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-4_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/cola_lr3e-4_s42/results.json,cola_lr3e-4_s42,42,cola
0.8799019607843137,1.0,0.875,0.001,lora_diag,lora_diag,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s0/results.json,mrpc_lr1e-3_s0,0,mrpc
0.8921568627450981,1.0,0.8848039215686274,0.001,lora_diag,lora_diag,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s123,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s123/results.json,mrpc_lr1e-3_s123,123,mrpc
0.8946078431372549,1.0,0.8799019607843137,0.001,lora_diag,lora_diag,accuracy,0.001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s42,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s42/results.json,mrpc_lr1e-3_s42,42,mrpc
0.8700980392156863,1.0,0.8651960784313726,0.0001,lora_diag,lora_diag,accuracy,0.0001,20,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-4_s0,8,outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-4_s0/results.json,mrpc_lr1e-4_s0,0,mrpc
